date,plot_id,crop,env_stability_90,env_stability_category,plot_health_90,plot_health_category,risk_score_90,risk_category,final_score_90,plot_score_category,plot_score_90,treatment,treatment_block,row_orientation,plot_area_m2,plant_density_plants_m2,greenhouse_id,farm_id,structure_type,heating_system,irrigation_system,farm_name,region,climate_zone,production_system
2025-04-17,P0010,Strawberry,64.93072403844403,Good,47.30199719272869,Fair,45.04,Elevated,54.5390470608026,Good,54.5390470608026,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-18,P0010,Strawberry,72.34803649553804,Excellent,47.200660883078,Fair,42.32,Elevated,57.29723214228699,Good,57.29723214228699,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-19,P0010,Strawberry,68.51657130240459,Good,47.68680529553762,Fair,50.24,Elevated,56.12757394229458,Good,56.12757394229458,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-20,P0010,Strawberry,69.57528019906573,Good,44.40719130399734,Fair,51.04,Elevated,48.920550837348216,Fair,48.920550837348216,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-21,P0010,Strawberry,67.42827398311775,Good,47.25007438262533,Fair,49.68,Elevated,55.45731222887051,Good,55.45731222887051,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-22,P0010,Strawberry,56.654146612932884,Good,44.629610565090516,Fair,53.04,Elevated,45.599050930348895,Fair,45.599050930348895,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-23,P0010,Strawberry,57.20527006203501,Good,47.60131782939525,Fair,52.88,Elevated,51.780229204770905,Fair,51.780229204770905,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-24,P0010,Strawberry,61.53052539055164,Good,42.94213574218362,Fair,55.04,High,47.74083047463591,Fair,47.74083047463591,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-25,P0010,Strawberry,59.19183145181234,Good,45.14511097890716,Fair,53.52,Elevated,45.58462975874659,Fair,45.58462975874659,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-26,P0010,Strawberry,55.80829500376652,Good,47.03140660900067,Fair,54,High,46.08966175894889,Fair,46.08966175894889,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-27,P0010,Strawberry,50.08082166714718,Fair,53.71940709080791,Fair,50.24,Elevated,52.67154451803477,Fair,52.67154451803477,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-28,P0010,Strawberry,49.17535725449152,Fair,53.92675041437082,Fair,47.6,Elevated,52.44949727333909,Fair,52.44949727333909,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-29,P0010,Strawberry,39.82886033141871,Fair,48.5839479462448,Fair,60.64,High,45.756921345166226,Fair,45.756921345166226,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-04-30,P0010,Strawberry,40.13773953223348,Fair,48.07939445763227,Fair,60.32,High,36.31034384163409,Fair,36.31034384163409,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-01,P0010,Strawberry,35.3867021291673,Poor,59.29245344376997,Good,55.12,High,50.366681713096575,Fair,50.366681713096575,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-02,P0010,Strawberry,33.17288839890861,Poor,65.49106174564274,Good,52.48,Elevated,53.170858163086876,Fair,53.170858163086876,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-03,P0010,Strawberry,32.8408390417294,Poor,63.266115575269644,Good,52.88,Elevated,51.73630161918998,Fair,51.73630161918998,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-04,P0010,Strawberry,56.372759611823575,Good,46.92648323689603,Fair,55.36,High,51.067118355115966,Fair,51.067118355115966,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-05,P0010,Strawberry,56.44543466373259,Good,38.781875219960625,Fair,60.32,High,41.25070302661719,Fair,41.25070302661719,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-06,P0010,Strawberry,56.49245481622243,Good,42.16023503394325,Fair,51.6,Elevated,41.59890295918252,Fair,41.59890295918252,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-07,P0010,Strawberry,44.44022330721379,Fair,52.890863427376104,Fair,56.8,High,50.04148870256027,Fair,50.04148870256027,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-08,P0010,Strawberry,49.30915110064628,Fair,63.6377290851788,Good,50.56,Elevated,58.21101416229895,Good,58.21101416229895,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-09,P0010,Strawberry,51.19435016393502,Fair,52.01485901851036,Fair,51.76,Elevated,52.092179463295764,Fair,52.092179463295764,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-10,P0010,Strawberry,47.77918580381883,Fair,38.14924887419751,Fair,60.4,High,39.21301483681418,Fair,39.21301483681418,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-11,P0010,Strawberry,43.323538324051604,Fair,35.003225946839635,Poor,63.6,High,35.24059786483691,Poor,35.24059786483691,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-12,P0010,Strawberry,42.3847302988953,Fair,33.721508952722075,Poor,63.92,High,34.35413888324176,Poor,34.35413888324176,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-13,P0010,Strawberry,54.08329127269046,Good,33.724199648462466,Poor,62.32,High,36.83418507453767,Fair,36.83418507453767,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-14,P0010,Strawberry,55.242064818511075,Good,37.23011931380596,Fair,59.76,High,39.795288513814434,Fair,39.795288513814434,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-15,P0010,Strawberry,52.32020878298875,Fair,48.540996034294565,Fair,57.6,High,46.83626868628371,Fair,46.83626868628371,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-16,P0010,Strawberry,53.41709838392337,Fair,61.83539805966803,Good,53.04,Elevated,53.49447125098845,Fair,53.49447125098845,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-17,P0010,Strawberry,55.382444791660824,Good,53.107348263518766,Fair,53.76,Elevated,54.325658013081174,Good,54.325658013081174,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-18,P0010,Strawberry,59.37529534001382,Good,64.5292521051146,Good,45.6,Elevated,62.559335300038306,Good,62.559335300038306,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-19,P0010,Strawberry,53.80040513003701,Fair,68.05645695696472,Good,44.4,Elevated,62.51570608344862,Good,62.51570608344862,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-20,P0010,Strawberry,42.90452167204714,Fair,67.43288393473821,Good,49.2,Elevated,58.00974577685022,Good,58.00974577685022,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-21,P0010,Strawberry,50.44438824383661,Fair,64.67752858202394,Good,42.08,Elevated,59.25375165162299,Good,59.25375165162299,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-22,P0010,Strawberry,62.57970838313156,Good,69.14490606905296,Good,36.239999999999995,Elevated,51.87633651948134,Fair,51.87633651948134,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-23,P0010,Strawberry,59.45324818631246,Good,73.65539887379454,Excellent,33.68,Moderate,67.95571928775641,Good,67.95571928775641,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-24,P0010,Strawberry,64.60420407498009,Good,53.70829026081128,Fair,40.08,Elevated,58.18232346635611,Good,58.18232346635611,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-25,P0010,Strawberry,64.06140673454622,Good,69.99212959531543,Good,32.08,Moderate,67.55208013860644,Good,67.55208013860644,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-26,P0010,Strawberry,69.94045747178961,Good,55.46695667586876,Good,35.84,Moderate,61.24373399802135,Good,61.24373399802135,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-27,P0010,Strawberry,72.23607716473023,Excellent,55.625044362964026,Good,32.4,Moderate,62.20878737283471,Good,62.20878737283471,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-28,P0010,Strawberry,64.78037931777031,Good,66.38671664575234,Good,31.68,Moderate,65.7049937671056,Good,65.7049937671056,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-29,P0010,Strawberry,60.939995743929316,Good,67.91571414835668,Good,31.68,Moderate,65.14521327147352,Good,65.14521327147352,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-30,P0010,Strawberry,72.73305011961553,Excellent,65.30305383613887,Good,25.92,Moderate,68.08888504786208,Good,68.08888504786208,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-05-31,P0010,Strawberry,71.34411595867923,Good,52.07004421845673,Fair,34.16,Moderate,59.77936621059068,Good,59.77936621059068,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-01,P0010,Strawberry,70.7216788709587,Good,71.986427489397,Good,26.48,Moderate,71.25504145779676,Good,71.25504145779676,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-02,P0010,Strawberry,74.03755807682808,Excellent,71.4757953061416,Good,24.96,Moderate,72.21443227227938,Excellent,72.21443227227938,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-03,P0010,Strawberry,66.7574061322905,Good,53.659763510307144,Fair,32.8,Moderate,58.97177074157939,Good,58.97177074157939,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-04,P0010,Strawberry,56.51595737730214,Good,73.60249865277461,Excellent,25.28,Moderate,66.80875730767177,Good,66.80875730767177,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-05,P0010,Strawberry,55.639904984619406,Good,71.84652205463745,Good,25.759999999999998,Moderate,65.44332311512451,Good,65.44332311512451,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-06,P0010,Strawberry,54.96357102519281,Good,77.57374774225265,Excellent,22.64,Moderate,68.55437202271747,Good,68.55437202271747,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-07,P0010,Strawberry,56.734495130796326,Good,70.26443612974656,Good,23.92,Moderate,64.92877927370193,Good,64.92877927370193,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-08,P0010,Strawberry,48.30728005106285,Fair,74.93268981311954,Excellent,26.88,Moderate,64.47258597470127,Good,64.47258597470127,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-09,P0010,Strawberry,52.07335600855121,Fair,70.07332493022335,Good,29.12,Moderate,63.04566407807337,Good,63.04566407807337,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-10,P0010,Strawberry,55.03506434932722,Good,70.39549740191013,Good,27.76,Moderate,64.36025175195371,Good,64.36025175195371,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-11,P0010,Strawberry,59.92932995201052,Good,72.56981832001586,Excellent,25.84,Moderate,67.49818666341923,Good,67.49818666341923,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-12,P0010,Strawberry,63.79147031186775,Good,73.50824583380638,Excellent,25.6,Moderate,69.51723944418046,Good,69.51723944418046,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-13,P0010,Strawberry,67.8564962568993,Good,69.75029350299067,Good,25.759999999999998,Moderate,55.621743383214515,Good,55.621743383214515,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-14,P0010,Strawberry,74.20942335976332,Excellent,68.20518902853539,Good,23.28,Moderate,70.35639241933679,Good,70.35639241933679,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-15,P0010,Strawberry,65.07901050357214,Good,53.520227211045004,Fair,35.68,Moderate,58.25210526078695,Good,58.25210526078695,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-16,P0010,Strawberry,53.01868392030638,Fair,57.660337723222284,Good,39.120000000000005,Elevated,56.10513939375588,Good,56.10513939375588,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-17,P0010,Strawberry,55.54604469132862,Good,50.335878643516516,Fair,42.32,Elevated,52.758003160609555,Fair,52.758003160609555,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-18,P0010,Strawberry,59.92965464896612,Good,53.46766009293847,Fair,43.28,Elevated,56.26499341652944,Good,56.26499341652944,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-19,P0010,Strawberry,64.1382164240096,Good,61.191132430353285,Good,37.28,Elevated,62.40569839811486,Good,62.40569839811486,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-20,P0010,Strawberry,63.106404641519255,Good,75.69209925571789,Excellent,31.84,Moderate,70.54123693554638,Good,70.54123693554638,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-21,P0010,Strawberry,64.51592428456185,Good,62.8783719672514,Good,35.84,Moderate,44.98495962079751,Fair,44.98495962079751,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-22,P0010,Strawberry,64.78146559371847,Good,73.71360802329397,Excellent,32.879999999999995,Moderate,70.01409708280582,Good,70.01409708280582,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-23,P0010,Strawberry,83.05204627784329,Excellent,75.74338230056641,Excellent,28.88,Moderate,78.14858383189686,Excellent,78.14858383189686,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-24,P0010,Strawberry,78.84948235481603,Excellent,76.73936348151109,Excellent,29.44,Moderate,77.13776552115436,Excellent,77.13776552115436,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-25,P0010,Strawberry,78.49719071093722,Excellent,76.06172531925148,Excellent,27.36,Moderate,76.60543725829137,Excellent,76.60543725829137,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-26,P0010,Strawberry,77.51506182713707,Excellent,75.13390714007939,Excellent,28.96,Moderate,75.68671669569848,Excellent,75.68671669569848,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-27,P0010,Strawberry,68.19984348827313,Good,65.58357219030103,Good,34.08,Moderate,66.53171935799782,Good,66.53171935799782,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-28,P0010,Strawberry,64.28988078364591,Good,74.41963571392701,Excellent,33.519999999999996,Moderate,70.24253835298606,Good,70.24253835298606,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-29,P0010,Strawberry,66.77224756250331,Good,68.02378246281066,Good,31.76,Moderate,67.42439013778737,Good,67.42439013778737,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-06-30,P0010,Strawberry,67.37655155988351,Good,66.81405061360101,Good,30.72,Moderate,66.94255903977049,Good,66.94255903977049,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-01,P0010,Strawberry,66.15817710001824,Good,50.889337610939705,Fair,39.44,Elevated,57.11493707841599,Good,57.11493707841599,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-02,P0010,Strawberry,59.16917367169705,Good,62.100930781210515,Good,43.68,Elevated,61.053019801405796,Good,61.053019801405796,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-03,P0010,Strawberry,51.04130823940349,Fair,73.19623632271451,Excellent,38.8,Elevated,64.49007327241773,Good,64.49007327241773,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-04,P0010,Strawberry,52.188929332142784,Fair,64.21784665135704,Good,39.120000000000005,Elevated,59.6461658073872,Good,59.6461658073872,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-05,P0010,Strawberry,50.65127140773035,Fair,76.54983216599369,Excellent,33.84,Moderate,66.31403479031755,Good,66.31403479031755,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-06,P0010,Strawberry,57.20997479298114,Good,62.76025968800324,Good,34.96,Moderate,60.696464335400826,Good,60.696464335400826,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-07,P0010,Strawberry,66.04106003833694,Good,70.11796317190777,Good,29.04,Moderate,68.37813289554764,Good,68.37813289554764,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-08,P0010,Strawberry,59.233341234206605,Good,67.02663164336568,Good,35.04,Moderate,63.974030346953704,Good,63.974030346953704,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-09,P0010,Strawberry,68.24154963982375,Good,55.892564821294805,Good,30.24,Moderate,60.84861793888201,Good,60.84861793888201,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-10,P0010,Strawberry,55.35725117324764,Good,66.79051177480261,Good,34.879999999999995,Moderate,62.36268094974672,Good,62.36268094974672,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-11,P0010,Strawberry,47.10836022412762,Fair,77.2378923479158,Excellent,37.36,Elevated,65.37273560131658,Good,65.37273560131658,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-12,P0010,Strawberry,44.44490218734044,Fair,69.97810944049687,Good,39.84,Elevated,60.091682792784724,Good,60.091682792784724,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-13,P0010,Strawberry,44.505504855989415,Fair,67.40139457925835,Good,41.760000000000005,Elevated,45.52686200004403,Fair,45.52686200004403,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-14,P0010,Strawberry,48.51955620927717,Fair,69.8958811931679,Good,41.36,Elevated,61.59125556111021,Good,61.59125556111021,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-15,P0010,Strawberry,50.05700750613942,Fair,77.61046740070721,Excellent,37.68,Elevated,66.71200149331253,Good,66.71200149331253,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-16,P0010,Strawberry,47.421861118577624,Fair,67.46829845688832,Good,41.2,Elevated,59.74667281540099,Good,59.74667281540099,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-17,P0010,Strawberry,62.018535607950604,Good,69.56682379954168,Good,30.48,Moderate,66.5259022149842,Good,66.5259022149842,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-18,P0010,Strawberry,72.94219361254402,Excellent,71.35427504882196,Good,22.880000000000003,Moderate,71.72685025906188,Good,71.72685025906188,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
2025-07-19,P0010,Strawberry,75.70526119533434,Excellent,50.655247600064904,Fair,30.48,Moderate,60.60413745915857,Good,60.60413745915857,High N,A,North,14.83,21.09,GH013,F08,Glass,Heat Pump,Drip,BC Harvest 8,Langley,Coastal,Mixed
