date,plot_id,crop,risk_score,risk_level
2025-08-25,P0016,Strawberry,42,Medium
2025-08-26,P0016,Strawberry,44,Medium
2025-08-27,P0016,Strawberry,51.6,High
2025-08-28,P0016,Strawberry,47.5,Medium
2025-08-29,P0016,Strawberry,33.9,Medium
2025-08-30,P0016,Strawberry,52.8,High
2025-08-31,P0016,Strawberry,52.9,High
2025-09-01,P0016,Strawberry,50.8,High
2025-09-02,P0016,Strawberry,50.5,High
2025-09-03,P0016,Strawberry,51.9,High
2025-09-04,P0016,Strawberry,40.7,Medium
2025-09-05,P0016,Strawberry,28.6,Medium
2025-09-06,P0016,Strawberry,26.9,Medium
2025-09-07,P0016,Strawberry,21.5,Low
2025-09-08,P0016,Strawberry,20.2,Low
2025-09-09,P0016,Strawberry,21.3,Low
2025-09-10,P0016,Strawberry,17.9,Low
2025-09-11,P0016,Strawberry,31.9,Medium
2025-09-12,P0016,Strawberry,35.3,Medium
2025-02-21,P0017,Tomato,48.6,Medium
2025-02-22,P0017,Tomato,35.4,Medium
2025-02-23,P0017,Tomato,38.5,Medium
2025-02-24,P0017,Tomato,50,High
2025-02-25,P0017,Tomato,49.4,Medium
2025-02-26,P0017,Tomato,60.3,High
2025-02-27,P0017,Tomato,60.8,High
2025-02-28,P0017,Tomato,60.3,High
2025-03-01,P0017,Tomato,71,High
2025-03-02,P0017,Tomato,72.5,High
2025-03-03,P0017,Tomato,67.2,High
2025-03-04,P0017,Tomato,60.6,High
2025-03-05,P0017,Tomato,55.1,High
2025-03-06,P0017,Tomato,50.6,High
2025-03-07,P0017,Tomato,55.9,High
2025-03-08,P0017,Tomato,48.7,Medium
2025-03-09,P0017,Tomato,50.1,High
2025-03-10,P0017,Tomato,46.4,Medium
2025-03-11,P0017,Tomato,51.5,High
2025-03-12,P0017,Tomato,52.3,High
2025-03-13,P0017,Tomato,59.1,High
2025-03-14,P0017,Tomato,58,High
2025-03-15,P0017,Tomato,57.9,High
2025-03-16,P0017,Tomato,51.7,High
2025-03-17,P0017,Tomato,65.9,High
2025-03-18,P0017,Tomato,66.3,High
2025-03-19,P0017,Tomato,70.4,High
2025-03-20,P0017,Tomato,59.3,High
2025-03-21,P0017,Tomato,73.1,High
2025-03-22,P0017,Tomato,74.1,High
2025-03-23,P0017,Tomato,78.2,Critical
2025-03-24,P0017,Tomato,62.3,High
2025-03-25,P0017,Tomato,65.5,High
2025-03-26,P0017,Tomato,54,High
2025-03-27,P0017,Tomato,61.7,High
2025-03-28,P0017,Tomato,60.2,High
2025-03-29,P0017,Tomato,63.5,High
2025-03-30,P0017,Tomato,62,High
2025-03-31,P0017,Tomato,63.3,High
2025-04-01,P0017,Tomato,60.8,High
2025-04-02,P0017,Tomato,66.4,High
2025-04-03,P0017,Tomato,58.9,High
2025-04-04,P0017,Tomato,62.2,High
2025-04-05,P0017,Tomato,75.1,Critical
2025-04-06,P0017,Tomato,75.8,Critical
2025-04-07,P0017,Tomato,77.4,Critical
2025-04-08,P0017,Tomato,71.4,High
2025-04-09,P0017,Tomato,65.8,High
2025-04-10,P0017,Tomato,66.4,High
2025-04-11,P0017,Tomato,68.3,High
2025-04-12,P0017,Tomato,72.9,High
2025-04-13,P0017,Tomato,67.3,High
2025-04-14,P0017,Tomato,66.5,High
2025-04-15,P0017,Tomato,65.9,High
2025-04-16,P0017,Tomato,61.7,High
2025-04-17,P0017,Tomato,58.2,High
2025-04-18,P0017,Tomato,63.7,High
2025-04-19,P0017,Tomato,53.7,High
2025-04-20,P0017,Tomato,57.9,High
2025-04-21,P0017,Tomato,55.4,High
2025-04-22,P0017,Tomato,58.9,High
2025-04-23,P0017,Tomato,63.2,High
2025-04-24,P0017,Tomato,83.3,Critical
2025-04-25,P0017,Tomato,65.6,High
2025-04-26,P0017,Tomato,70.7,High
2025-04-27,P0017,Tomato,60.3,High
2025-04-28,P0017,Tomato,69.9,High
2025-04-29,P0017,Tomato,70.2,High
2025-04-30,P0017,Tomato,68.7,High
2025-05-01,P0017,Tomato,50.3,High
2025-05-02,P0017,Tomato,54.9,High
2025-05-03,P0017,Tomato,51.5,High
2025-05-04,P0017,Tomato,54.5,High
2025-05-05,P0017,Tomato,55.6,High
2025-05-06,P0017,Tomato,50.2,High
2025-05-07,P0017,Tomato,61.8,High
2025-05-08,P0017,Tomato,57.3,High
2025-05-09,P0017,Tomato,62.9,High
2025-05-10,P0017,Tomato,65.4,High
2025-05-11,P0017,Tomato,85.7,Critical
2025-05-12,P0017,Tomato,77.9,Critical
2025-05-13,P0017,Tomato,78.1,Critical
2025-05-14,P0017,Tomato,68.6,High
2025-05-15,P0017,Tomato,58,High
2025-05-16,P0017,Tomato,54.5,High
2025-05-17,P0017,Tomato,62.6,High
2025-05-18,P0017,Tomato,51,High
2025-05-19,P0017,Tomato,49.8,Medium
2025-05-20,P0017,Tomato,38.9,Medium
2025-05-21,P0017,Tomato,37.7,Medium
2025-05-22,P0017,Tomato,31.4,Medium
2025-05-23,P0017,Tomato,34.6,Medium
2025-05-24,P0017,Tomato,33.8,Medium
2025-05-25,P0017,Tomato,36.7,Medium
2025-05-26,P0017,Tomato,38.8,Medium
2025-05-27,P0017,Tomato,38,Medium
2025-05-28,P0017,Tomato,35.1,Medium
2025-05-29,P0017,Tomato,38,Medium
2025-05-30,P0017,Tomato,34.3,Medium
2025-05-31,P0017,Tomato,47.8,Medium
2025-06-01,P0017,Tomato,43.2,Medium
2025-06-02,P0017,Tomato,57.2,High
2025-06-03,P0017,Tomato,51.9,High
2025-06-04,P0017,Tomato,43.4,Medium
2025-06-05,P0017,Tomato,43.9,Medium
2025-06-06,P0017,Tomato,37.3,Medium
2025-06-07,P0017,Tomato,33.5,Medium
2025-06-08,P0017,Tomato,35.2,Medium
2025-06-09,P0017,Tomato,20.2,Low
2025-06-10,P0017,Tomato,25.3,Medium
2025-06-11,P0017,Tomato,16.7,Low
2025-06-12,P0017,Tomato,17.2,Low
2025-06-13,P0017,Tomato,29.5,Medium
2025-06-14,P0017,Tomato,20.5,Low
2025-06-15,P0017,Tomato,30.3,Medium
2025-06-16,P0017,Tomato,35,Medium
2025-06-17,P0017,Tomato,44.5,Medium
2025-06-18,P0017,Tomato,44.2,Medium
2025-06-19,P0017,Tomato,46.1,Medium
2025-06-20,P0017,Tomato,47.1,Medium
2025-06-21,P0017,Tomato,46.6,Medium
2025-06-22,P0017,Tomato,43.5,Medium
2025-06-23,P0017,Tomato,40.4,Medium
2025-06-24,P0017,Tomato,43.3,Medium
2025-06-25,P0017,Tomato,45.5,Medium
2025-06-26,P0017,Tomato,34.7,Medium
2025-06-27,P0017,Tomato,39.2,Medium
2025-06-28,P0017,Tomato,35.6,Medium
2025-06-29,P0017,Tomato,42.3,Medium
2025-06-30,P0017,Tomato,41.1,Medium
2025-07-01,P0017,Tomato,43.8,Medium
2025-07-02,P0017,Tomato,42.4,Medium
2025-07-03,P0017,Tomato,44.8,Medium
2025-07-04,P0017,Tomato,60.2,High
2025-07-05,P0017,Tomato,57.4,High
2025-07-06,P0017,Tomato,54,High
2025-07-07,P0017,Tomato,51.1,High
2025-07-08,P0017,Tomato,42.3,Medium
2025-07-09,P0017,Tomato,50,High
2025-07-10,P0017,Tomato,51.2,High
2025-07-11,P0017,Tomato,52.2,High
2025-07-12,P0017,Tomato,46.9,Medium
2025-07-13,P0017,Tomato,47.6,Medium
2025-07-14,P0017,Tomato,37.9,Medium
2025-07-15,P0017,Tomato,38.6,Medium
2025-07-16,P0017,Tomato,41.2,Medium
2025-07-17,P0017,Tomato,33.9,Medium
2025-07-18,P0017,Tomato,29.5,Medium
2025-07-19,P0017,Tomato,24,Low
2025-07-20,P0017,Tomato,57,High
2025-07-21,P0017,Tomato,59.9,High
2025-07-22,P0017,Tomato,71.1,High
2025-07-23,P0017,Tomato,77.6,Critical
2025-07-24,P0017,Tomato,65.6,High
2025-07-25,P0017,Tomato,62.9,High
2025-07-26,P0017,Tomato,62,High
2025-07-27,P0017,Tomato,36.8,Medium
2025-07-28,P0017,Tomato,41.3,Medium
2025-07-29,P0017,Tomato,52,High
2025-07-30,P0017,Tomato,35.2,Medium
2025-07-31,P0017,Tomato,37.8,Medium
2025-08-01,P0017,Tomato,33.6,Medium
2025-08-02,P0017,Tomato,40,Medium
2025-08-03,P0017,Tomato,43.1,Medium
2025-08-04,P0017,Tomato,47,Medium
2025-08-05,P0017,Tomato,47.7,Medium
2025-08-06,P0017,Tomato,46.7,Medium
2025-08-07,P0017,Tomato,41.2,Medium
2025-08-08,P0017,Tomato,36.6,Medium
2025-08-09,P0017,Tomato,34.2,Medium
2025-08-10,P0017,Tomato,28.9,Medium
2025-08-11,P0017,Tomato,45.2,Medium
2025-08-12,P0017,Tomato,43.4,Medium
2025-08-13,P0017,Tomato,41.5,Medium
2025-08-14,P0017,Tomato,38.3,Medium
2025-08-15,P0017,Tomato,38.3,Medium
2025-08-16,P0017,Tomato,38.9,Medium
2025-08-17,P0017,Tomato,47.5,Medium
2025-08-18,P0017,Tomato,36.7,Medium
2025-08-19,P0017,Tomato,40.5,Medium
2025-08-20,P0017,Tomato,47.3,Medium
2025-08-21,P0017,Tomato,37.7,Medium
2025-08-22,P0017,Tomato,40.5,Medium
2025-08-23,P0017,Tomato,40.3,Medium
2025-08-24,P0017,Tomato,42.7,Medium
2025-08-25,P0017,Tomato,35.5,Medium
2025-08-26,P0017,Tomato,53.5,High
2025-08-27,P0017,Tomato,56,High
2025-08-28,P0017,Tomato,53.9,High
2025-08-29,P0017,Tomato,57.6,High
2025-08-30,P0017,Tomato,46.2,Medium
2025-08-31,P0017,Tomato,51.2,High
2025-09-01,P0017,Tomato,38.4,Medium
2025-09-02,P0017,Tomato,29.6,Medium
2025-09-03,P0017,Tomato,24.4,Low
2025-09-04,P0017,Tomato,29.1,Medium
2025-09-05,P0017,Tomato,28.4,Medium
2025-09-06,P0017,Tomato,25.4,Medium
2025-09-07,P0017,Tomato,30.6,Medium
2025-09-08,P0017,Tomato,27.2,Medium
2025-09-09,P0017,Tomato,23.7,Low
2025-09-10,P0017,Tomato,30.2,Medium
2025-09-11,P0017,Tomato,29.7,Medium
2025-09-12,P0017,Tomato,37.2,Medium
2025-02-21,P0018,Strawberry,39.9,Medium
2025-02-22,P0018,Strawberry,46.3,Medium
2025-02-23,P0018,Strawberry,51.8,High
2025-02-24,P0018,Strawberry,55.9,High
2025-02-25,P0018,Strawberry,46.9,Medium
2025-02-26,P0018,Strawberry,57.1,High
2025-02-27,P0018,Strawberry,41,Medium
2025-02-28,P0018,Strawberry,50.8,High
2025-03-01,P0018,Strawberry,57,High
2025-03-02,P0018,Strawberry,53,High
2025-03-03,P0018,Strawberry,51.6,High
2025-03-04,P0018,Strawberry,53.1,High
2025-03-05,P0018,Strawberry,46.2,Medium
2025-03-06,P0018,Strawberry,50.3,High
2025-03-07,P0018,Strawberry,52.9,High
2025-03-08,P0018,Strawberry,59.8,High
2025-03-09,P0018,Strawberry,53.6,High
2025-03-10,P0018,Strawberry,54.3,High
2025-03-11,P0018,Strawberry,43.7,Medium
2025-03-12,P0018,Strawberry,46.8,Medium
2025-03-13,P0018,Strawberry,50.9,High
2025-03-14,P0018,Strawberry,47.5,Medium
2025-03-15,P0018,Strawberry,46.7,Medium
2025-03-16,P0018,Strawberry,49.3,Medium
2025-03-17,P0018,Strawberry,44.9,Medium
2025-03-18,P0018,Strawberry,54.5,High
2025-03-19,P0018,Strawberry,51.4,High
2025-03-20,P0018,Strawberry,57.9,High
2025-03-21,P0018,Strawberry,59.3,High
2025-03-22,P0018,Strawberry,46.3,Medium
2025-03-23,P0018,Strawberry,52.5,High
2025-03-24,P0018,Strawberry,50.8,High
2025-03-25,P0018,Strawberry,46,Medium
2025-03-26,P0018,Strawberry,43.9,Medium
2025-03-27,P0018,Strawberry,39.4,Medium
2025-03-28,P0018,Strawberry,43.6,Medium
2025-03-29,P0018,Strawberry,51.8,High
2025-03-30,P0018,Strawberry,56.1,High
2025-03-31,P0018,Strawberry,58.2,High
2025-04-01,P0018,Strawberry,57.7,High
2025-04-02,P0018,Strawberry,53.3,High
2025-04-03,P0018,Strawberry,53.8,High
2025-04-04,P0018,Strawberry,64.9,High
2025-04-05,P0018,Strawberry,61,High
2025-04-06,P0018,Strawberry,68.3,High
2025-04-07,P0018,Strawberry,61.8,High
2025-04-08,P0018,Strawberry,62.8,High
2025-04-09,P0018,Strawberry,60.2,High
2025-04-10,P0018,Strawberry,63.5,High
2025-04-11,P0018,Strawberry,59.9,High
2025-04-12,P0018,Strawberry,60.7,High
2025-04-13,P0018,Strawberry,57.8,High
2025-04-14,P0018,Strawberry,54,High
2025-04-15,P0018,Strawberry,54.1,High
2025-04-16,P0018,Strawberry,47.9,Medium
2025-04-17,P0018,Strawberry,45.5,Medium
2025-04-18,P0018,Strawberry,58,High
2025-04-19,P0018,Strawberry,52.5,High
2025-04-20,P0018,Strawberry,49.5,Medium
2025-04-21,P0018,Strawberry,58.3,High
2025-04-22,P0018,Strawberry,62.3,High
2025-04-23,P0018,Strawberry,57.2,High
2025-04-24,P0018,Strawberry,68.3,High
2025-04-25,P0018,Strawberry,58.3,High
2025-04-26,P0018,Strawberry,59.5,High
2025-04-27,P0018,Strawberry,59.8,High
2025-04-28,P0018,Strawberry,63.2,High
2025-04-29,P0018,Strawberry,53.9,High
2025-04-30,P0018,Strawberry,59.1,High
2025-05-01,P0018,Strawberry,56.6,High
2025-05-02,P0018,Strawberry,49.3,Medium
2025-05-03,P0018,Strawberry,54.6,High
2025-05-04,P0018,Strawberry,51.2,High
2025-05-05,P0018,Strawberry,40.1,Medium
2025-05-06,P0018,Strawberry,48.8,Medium
2025-05-07,P0018,Strawberry,60.2,High
2025-05-08,P0018,Strawberry,66.5,High
2025-05-09,P0018,Strawberry,61.3,High
2025-05-10,P0018,Strawberry,68,High
2025-05-11,P0018,Strawberry,63.3,High
2025-05-12,P0018,Strawberry,81.6,Critical
2025-05-13,P0018,Strawberry,73.5,High
2025-05-14,P0018,Strawberry,70.7,High
2025-05-15,P0018,Strawberry,60.6,High
2025-05-16,P0018,Strawberry,59.3,High
2025-05-17,P0018,Strawberry,56.4,High
2025-05-18,P0018,Strawberry,68.4,High
2025-05-19,P0018,Strawberry,60.3,High
2025-05-20,P0018,Strawberry,46.9,Medium
2025-05-21,P0018,Strawberry,45.2,Medium
2025-05-22,P0018,Strawberry,43.5,Medium
2025-05-23,P0018,Strawberry,43.1,Medium
2025-05-24,P0018,Strawberry,35.6,Medium
2025-05-25,P0018,Strawberry,39.4,Medium
2025-05-26,P0018,Strawberry,46.5,Medium
2025-05-27,P0018,Strawberry,52.3,High
2025-05-28,P0018,Strawberry,56.6,High
2025-05-29,P0018,Strawberry,47.9,Medium
2025-05-30,P0018,Strawberry,56,High
2025-05-31,P0018,Strawberry,42.5,Medium
2025-06-01,P0018,Strawberry,46.2,Medium
2025-06-02,P0018,Strawberry,48.9,Medium
2025-06-03,P0018,Strawberry,47.4,Medium
2025-06-04,P0018,Strawberry,42.4,Medium
2025-06-05,P0018,Strawberry,51.6,High
2025-06-06,P0018,Strawberry,41.2,Medium
2025-06-07,P0018,Strawberry,35.6,Medium
2025-06-08,P0018,Strawberry,31.3,Medium
2025-06-09,P0018,Strawberry,27.9,Medium
2025-06-10,P0018,Strawberry,35.5,Medium
2025-06-11,P0018,Strawberry,27.4,Medium
2025-06-12,P0018,Strawberry,37,Medium
2025-06-13,P0018,Strawberry,24.4,Low
2025-06-14,P0018,Strawberry,27.7,Medium
2025-06-15,P0018,Strawberry,35,Medium
2025-06-16,P0018,Strawberry,38.9,Medium
2025-06-17,P0018,Strawberry,56.7,High
2025-06-18,P0018,Strawberry,54,High
2025-06-19,P0018,Strawberry,58.4,High
2025-06-20,P0018,Strawberry,49.4,Medium
2025-06-21,P0018,Strawberry,54.4,High
2025-06-22,P0018,Strawberry,51.9,High
2025-06-23,P0018,Strawberry,47.6,Medium
2025-06-24,P0018,Strawberry,47.3,Medium
2025-06-25,P0018,Strawberry,45.6,Medium
2025-06-26,P0018,Strawberry,42,Medium
2025-06-27,P0018,Strawberry,37.3,Medium
2025-06-28,P0018,Strawberry,35.7,Medium
2025-06-29,P0018,Strawberry,46.7,Medium
2025-06-30,P0018,Strawberry,29.7,Medium
2025-07-01,P0018,Strawberry,45.3,Medium
2025-07-02,P0018,Strawberry,38.5,Medium
2025-07-03,P0018,Strawberry,45.2,Medium
2025-07-04,P0018,Strawberry,48.8,Medium
2025-07-05,P0018,Strawberry,53.8,High
2025-07-06,P0018,Strawberry,43.1,Medium
2025-07-07,P0018,Strawberry,36,Medium
2025-07-08,P0018,Strawberry,27.7,Medium
2025-07-09,P0018,Strawberry,28,Medium
2025-07-10,P0018,Strawberry,34.1,Medium
2025-07-11,P0018,Strawberry,32.3,Medium
2025-07-12,P0018,Strawberry,36,Medium
2025-07-13,P0018,Strawberry,29.2,Medium
2025-07-14,P0018,Strawberry,34.4,Medium
2025-07-15,P0018,Strawberry,39.6,Medium
2025-07-16,P0018,Strawberry,37.3,Medium
2025-07-17,P0018,Strawberry,40.7,Medium
2025-07-18,P0018,Strawberry,44.2,Medium
2025-07-19,P0018,Strawberry,43.7,Medium
2025-07-20,P0018,Strawberry,50.9,High
2025-07-21,P0018,Strawberry,55.7,High
2025-07-22,P0018,Strawberry,50.4,High
2025-07-23,P0018,Strawberry,46.4,Medium
2025-07-24,P0018,Strawberry,49.1,Medium
2025-07-25,P0018,Strawberry,41.9,Medium
2025-07-26,P0018,Strawberry,42.8,Medium
2025-07-27,P0018,Strawberry,45.4,Medium
2025-07-28,P0018,Strawberry,44.9,Medium
2025-07-29,P0018,Strawberry,38.7,Medium
2025-07-30,P0018,Strawberry,36.3,Medium
2025-07-31,P0018,Strawberry,34.2,Medium
2025-08-01,P0018,Strawberry,34.4,Medium
2025-08-02,P0018,Strawberry,36.6,Medium
2025-08-03,P0018,Strawberry,35.2,Medium
2025-08-04,P0018,Strawberry,31.1,Medium
2025-08-05,P0018,Strawberry,31.4,Medium
2025-08-06,P0018,Strawberry,40.4,Medium
2025-08-07,P0018,Strawberry,42.8,Medium
2025-08-08,P0018,Strawberry,57.9,High
2025-08-09,P0018,Strawberry,54,High
2025-08-10,P0018,Strawberry,35.6,Medium
2025-08-11,P0018,Strawberry,44.8,Medium
2025-08-12,P0018,Strawberry,42.4,Medium
2025-08-13,P0018,Strawberry,46.3,Medium
2025-08-14,P0018,Strawberry,47.6,Medium
2025-08-15,P0018,Strawberry,37.2,Medium
2025-08-16,P0018,Strawberry,28.9,Medium
2025-08-17,P0018,Strawberry,30.9,Medium
2025-08-18,P0018,Strawberry,29.4,Medium
2025-08-19,P0018,Strawberry,31.6,Medium
2025-08-20,P0018,Strawberry,32,Medium
2025-08-21,P0018,Strawberry,32,Medium
2025-08-22,P0018,Strawberry,34.4,Medium
2025-08-23,P0018,Strawberry,33.4,Medium
2025-08-24,P0018,Strawberry,44.6,Medium
2025-08-25,P0018,Strawberry,36.6,Medium
2025-08-26,P0018,Strawberry,46,Medium
2025-08-27,P0018,Strawberry,54.4,High
2025-08-28,P0018,Strawberry,56.5,High
2025-08-29,P0018,Strawberry,61.9,High
2025-08-30,P0018,Strawberry,45.3,Medium
2025-08-31,P0018,Strawberry,50.3,High
2025-09-01,P0018,Strawberry,52.6,High
2025-09-02,P0018,Strawberry,47.9,Medium
2025-09-03,P0018,Strawberry,47.8,Medium
2025-09-04,P0018,Strawberry,41.2,Medium
2025-09-05,P0018,Strawberry,40.1,Medium
2025-09-06,P0018,Strawberry,36.4,Medium
2025-09-07,P0018,Strawberry,48.8,Medium
2025-09-08,P0018,Strawberry,30.2,Medium
2025-09-09,P0018,Strawberry,22.4,Low
2025-09-10,P0018,Strawberry,25.4,Medium
2025-09-11,P0018,Strawberry,36.8,Medium
2025-09-12,P0018,Strawberry,42.3,Medium
2025-02-21,P0019,Tomato,13.9,Low
2025-02-22,P0019,Tomato,13,Low
2025-02-23,P0019,Tomato,31,Medium
2025-02-24,P0019,Tomato,28.1,Medium
2025-02-25,P0019,Tomato,40.2,Medium
2025-02-26,P0019,Tomato,43.6,Medium
2025-02-27,P0019,Tomato,51,High
2025-02-28,P0019,Tomato,44.8,Medium
2025-03-01,P0019,Tomato,61.5,High
2025-03-02,P0019,Tomato,67.1,High
2025-03-03,P0019,Tomato,63.6,High
2025-03-04,P0019,Tomato,60.5,High
2025-03-05,P0019,Tomato,60.2,High
2025-03-06,P0019,Tomato,45.4,Medium
2025-03-07,P0019,Tomato,45.9,Medium
2025-03-08,P0019,Tomato,49.5,Medium
2025-03-09,P0019,Tomato,38.5,Medium
2025-03-10,P0019,Tomato,41.8,Medium
2025-03-11,P0019,Tomato,45.2,Medium
2025-03-12,P0019,Tomato,31.4,Medium
2025-03-13,P0019,Tomato,36.7,Medium
2025-03-14,P0019,Tomato,42,Medium
2025-03-15,P0019,Tomato,38.9,Medium
2025-03-16,P0019,Tomato,34.2,Medium
2025-03-17,P0019,Tomato,44.9,Medium
2025-03-18,P0019,Tomato,53,High
2025-03-19,P0019,Tomato,50,High
2025-03-20,P0019,Tomato,58.7,High
2025-03-21,P0019,Tomato,61.7,High
2025-03-22,P0019,Tomato,59.3,High
2025-03-23,P0019,Tomato,61.7,High
2025-03-24,P0019,Tomato,66.4,High
2025-03-25,P0019,Tomato,55.5,High
2025-03-26,P0019,Tomato,50.4,High
2025-03-27,P0019,Tomato,48.8,Medium
2025-03-28,P0019,Tomato,46.4,Medium
2025-03-29,P0019,Tomato,48.3,Medium
2025-03-30,P0019,Tomato,41.7,Medium
2025-03-31,P0019,Tomato,47.3,Medium
2025-04-01,P0019,Tomato,52,High
2025-04-02,P0019,Tomato,45.6,Medium
2025-04-03,P0019,Tomato,53.5,High
2025-04-04,P0019,Tomato,61.7,High
2025-04-05,P0019,Tomato,58.4,High
2025-04-06,P0019,Tomato,65.3,High
2025-04-07,P0019,Tomato,67.5,High
2025-04-08,P0019,Tomato,64.6,High
2025-04-09,P0019,Tomato,66.8,High
2025-04-10,P0019,Tomato,69.4,High
2025-04-11,P0019,Tomato,72.5,High
2025-04-12,P0019,Tomato,67.6,High
2025-04-13,P0019,Tomato,67.6,High
2025-04-14,P0019,Tomato,52.6,High
2025-04-15,P0019,Tomato,49.9,Medium
2025-04-16,P0019,Tomato,51.7,High
2025-04-17,P0019,Tomato,44.9,Medium
2025-04-18,P0019,Tomato,44.9,Medium
2025-04-19,P0019,Tomato,46,Medium
2025-04-20,P0019,Tomato,45.8,Medium
2025-04-21,P0019,Tomato,42.9,Medium
2025-04-22,P0019,Tomato,36.1,Medium
2025-04-23,P0019,Tomato,42,Medium
2025-04-24,P0019,Tomato,42.8,Medium
2025-04-25,P0019,Tomato,42.2,Medium
2025-04-26,P0019,Tomato,45.9,Medium
2025-04-27,P0019,Tomato,50,High
2025-04-28,P0019,Tomato,38.7,Medium
2025-04-29,P0019,Tomato,45.8,Medium
2025-04-30,P0019,Tomato,40.2,Medium
2025-05-01,P0019,Tomato,46.1,Medium
2025-05-02,P0019,Tomato,52.3,High
2025-05-03,P0019,Tomato,43.1,Medium
2025-05-04,P0019,Tomato,54.9,High
2025-05-05,P0019,Tomato,45.6,Medium
2025-05-06,P0019,Tomato,47.2,Medium
2025-05-07,P0019,Tomato,53.7,High
2025-05-08,P0019,Tomato,53.8,High
2025-05-09,P0019,Tomato,30,Medium
2025-05-10,P0019,Tomato,35.9,Medium
2025-05-11,P0019,Tomato,37.2,Medium
2025-05-12,P0019,Tomato,49.5,Medium
2025-05-13,P0019,Tomato,44.4,Medium
2025-05-14,P0019,Tomato,38.4,Medium
2025-05-15,P0019,Tomato,42.5,Medium
2025-05-16,P0019,Tomato,37.4,Medium
2025-05-17,P0019,Tomato,32.1,Medium
2025-05-18,P0019,Tomato,33,Medium
2025-05-19,P0019,Tomato,34.4,Medium
2025-05-20,P0019,Tomato,31.6,Medium
2025-05-21,P0019,Tomato,29.5,Medium
2025-05-22,P0019,Tomato,23.2,Low
2025-05-23,P0019,Tomato,18.8,Low
2025-05-24,P0019,Tomato,16.4,Low
2025-05-25,P0019,Tomato,15.1,Low
2025-05-26,P0019,Tomato,22.6,Low
2025-05-27,P0019,Tomato,25.8,Medium
2025-05-28,P0019,Tomato,31.1,Medium
2025-05-29,P0019,Tomato,23,Low
2025-05-30,P0019,Tomato,26.1,Medium
2025-05-31,P0019,Tomato,29.5,Medium
2025-06-01,P0019,Tomato,18.3,Low
2025-06-02,P0019,Tomato,41.2,Medium
2025-06-03,P0019,Tomato,30.1,Medium
2025-06-04,P0019,Tomato,28.5,Medium
2025-06-05,P0019,Tomato,32.6,Medium
2025-06-06,P0019,Tomato,27.7,Medium
2025-06-07,P0019,Tomato,27.6,Medium
2025-06-08,P0019,Tomato,19.4,Low
2025-06-09,P0019,Tomato,5.8,Low
2025-06-10,P0019,Tomato,8.5,Low
2025-06-11,P0019,Tomato,10.5,Low
2025-06-12,P0019,Tomato,15.3,Low
2025-06-13,P0019,Tomato,26.9,Medium
2025-06-14,P0019,Tomato,39.3,Medium
2025-06-15,P0019,Tomato,41.4,Medium
2025-06-16,P0019,Tomato,45.8,Medium
2025-06-17,P0019,Tomato,60,High
2025-06-18,P0019,Tomato,56,High
2025-06-19,P0019,Tomato,37.1,Medium
2025-06-20,P0019,Tomato,36.8,Medium
2025-06-21,P0019,Tomato,41.8,Medium
2025-06-22,P0019,Tomato,29.4,Medium
2025-06-23,P0019,Tomato,24.7,Low
2025-06-24,P0019,Tomato,21.1,Low
2025-06-25,P0019,Tomato,19.6,Low
2025-06-26,P0019,Tomato,15.1,Low
2025-06-27,P0019,Tomato,30.9,Medium
2025-06-28,P0019,Tomato,33.3,Medium
2025-06-29,P0019,Tomato,44.7,Medium
2025-06-30,P0019,Tomato,33,Medium
2025-07-01,P0019,Tomato,28.8,Medium
2025-07-02,P0019,Tomato,38.7,Medium
2025-07-03,P0019,Tomato,34.3,Medium
2025-07-04,P0019,Tomato,36.6,Medium
2025-07-05,P0019,Tomato,24.5,Low
2025-07-06,P0019,Tomato,40.8,Medium
2025-07-07,P0019,Tomato,29.3,Medium
2025-07-08,P0019,Tomato,28.8,Medium
2025-07-09,P0019,Tomato,31.1,Medium
2025-07-10,P0019,Tomato,30.7,Medium
2025-07-11,P0019,Tomato,27.6,Medium
2025-07-12,P0019,Tomato,29.1,Medium
2025-07-13,P0019,Tomato,15.8,Low
2025-07-14,P0019,Tomato,24.4,Low
2025-07-15,P0019,Tomato,22.5,Low
2025-07-16,P0019,Tomato,28.1,Medium
2025-07-17,P0019,Tomato,32.8,Medium
2025-07-18,P0019,Tomato,34.8,Medium
2025-07-19,P0019,Tomato,40.3,Medium
2025-07-20,P0019,Tomato,34.3,Medium
2025-07-21,P0019,Tomato,29,Medium
2025-07-22,P0019,Tomato,37.3,Medium
2025-07-23,P0019,Tomato,50,High
2025-07-24,P0019,Tomato,39.4,Medium
2025-07-25,P0019,Tomato,31.4,Medium
2025-07-26,P0019,Tomato,36,Medium
2025-07-27,P0019,Tomato,37.8,Medium
2025-07-28,P0019,Tomato,40.8,Medium
2025-07-29,P0019,Tomato,44.8,Medium
2025-07-30,P0019,Tomato,32.3,Medium
2025-07-31,P0019,Tomato,29.5,Medium
2025-08-01,P0019,Tomato,19.4,Low
2025-08-02,P0019,Tomato,17.7,Low
2025-08-03,P0019,Tomato,22.7,Low
2025-08-04,P0019,Tomato,25.7,Medium
2025-08-05,P0019,Tomato,26.7,Medium
2025-08-06,P0019,Tomato,21.3,Low
2025-08-07,P0019,Tomato,23.8,Low
2025-08-08,P0019,Tomato,28.5,Medium
2025-08-09,P0019,Tomato,28.8,Medium
2025-08-10,P0019,Tomato,47.4,Medium
