date,plot_id,greenhouse_id,farm_id,blossom_count,pest_severity,disease_severity,leaf_color,notes_flag,blossom_norm,notes_penalty,leaf_penalty,risk_score,risk_level
2026-06-07,P0040,GH005,F01,30.47673603,0.382956939,0.164481611,Good,None,0.43153017369600255,0,0,0.2943576883392005,Low
2026-06-21,P0040,GH005,F01,27.16549691,0.886096504,0.411403927,Good,Moderate,0.3677723341390302,0,0,0.568820010377806,Moderate
2026-07-05,P0040,GH005,F01,23.70024451,0.349187755,0.235203284,Good,None,0.3010489721174999,0,0,0.28826698647349996,Low
2026-07-19,P0040,GH005,F01,31.03982002,0.771125807,0.178650416,Fair,None,0.44237234407103715,0,0.1,0.5387611884642075,Moderate
2026-08-02,P0040,GH005,F01,22.79131621,0.536131351,0.3260461,Good,None,0.2835475768331293,0,0,0.3910762332166259,Moderate
2026-08-16,P0040,GH005,F01,34.42984113,0.442254436,0.292542378,Excellent,Moderate,0.5076471291871689,0,0,0.3879625485374338,Moderate
2026-08-30,P0040,GH005,F01,36.52978773,0.359629642,0.515750512,Fair,None,0.5480815567681675,0,0.1,0.5675744164536335,Moderate
2026-02-15,P0041,GH004,F01,31.13034971,0.107254532,0.206737208,Good,Minor,0.44411549134641803,0.1,0,0.31939392806928363,Moderate
2026-03-01,P0041,GH004,F01,45.40800961,0.399101459,0.290521893,Fair,None,0.7190315321889221,0,0.1,0.5142266689377845,Moderate
2026-03-15,P0041,GH004,F01,38.71485859,0.319406317,0.526470175,Good,Minor,0.5901550501836763,0.1,0,0.5667347997367352,Moderate
2026-03-29,P0041,GH004,F01,46.94835013,0.268118818,0.388136915,Good,None,0.7486907564787292,0,0,0.41824134934574586,Moderate
2026-04-12,P0041,GH004,F01,24.97349054,0.393239317,0.047514318,Fair,Minor,0.3255652976244575,0.1,0.1,0.42412826357489153,Moderate
2026-04-26,P0041,GH004,F01,31.33673678,0.211098452,0.031923519,Good,None,0.44808947003500443,0,0,0.17786793575700088,Low
2026-05-10,P0041,GH004,F01,40.03771093,0.055582618,0.130024459,Good,None,0.6156265441455155,0,0,0.20109023167910312,Low
2026-05-24,P0041,GH004,F01,33.70935865,0.353348066,0.177301361,Excellent,None,0.4937742542002819,0,0,0.3022122863900564,Moderate
2026-06-07,P0041,GH004,F01,25.19312039,0.334736672,0.029940514,Poor,None,0.3297942657631953,0,0.25,0.44658991965263906,Moderate
2026-06-21,P0041,GH004,F01,24.03185854,0.172536851,0.125966067,Fair,Moderate,0.3074341932849706,0,0.1,0.27855946665699416,Low
2026-07-05,P0041,GH004,F01,47.7074547,0.183894622,0.069886465,Fair,None,0.7633072989956056,0,0.1,0.34847348674912115,Moderate
2026-07-19,P0041,GH004,F01,20.11196143,0.206068582,0.169246551,Fair,Minor,0.23195665694225567,0.1,0.1,0.39467628303845115,Moderate
2026-08-02,P0041,GH004,F01,14.53191741,0.247783726,0.087820206,Excellent,Moderate,0.12451302679210123,0,0,0.15114600215842022,Low
2026-08-16,P0041,GH004,F01,33.66122929,0.034339234,0.235617459,Excellent,None,0.49284752438656204,0,0,0.2166160933273124,Low
2026-08-30,P0041,GH004,F01,28.97804763,0.207775575,0.190137143,Excellent,None,0.40267296010005543,0,0,0.2388177576200111,Low
2026-02-15,P0042,GH002,F01,28.46425247,0.21044898,0.27615246,Good,Minor,0.39277984510918507,0.1,0,0.376481719021837,Moderate
2026-03-01,P0042,GH002,F01,35.66237616,0.287288634,0.436073984,Poor,None,0.5313795652460568,0,0.25,0.6530602277492114,High
2026-03-15,P0042,GH002,F01,32.35551192,0.57661867,0.175679614,Good,Moderate,0.46770596391139707,0,0,0.3744135535822794,Moderate
2026-03-29,P0042,GH002,F01,33.16245448,0.656085217,0.12400706,Excellent,None,0.48324362591877656,0,0,0.3820817281337553,Moderate
2026-04-12,P0042,GH002,F01,41.08726886,0.629060025,0.484642627,Excellent,None,0.635835759995408,0,0,0.5654273428990816,Moderate
2026-04-26,P0042,GH002,F01,19.25028798,0.579820895,0.442428079,Good,None,0.2153651527999626,0,0,0.4451029793599925,Moderate
2026-05-10,P0042,GH002,F01,43.94655144,0.362516149,0.350829127,Good,None,0.690891185887962,0,0,0.4229319964775924,Moderate
2026-05-24,P0042,GH002,F01,37.22549335,0.194329785,0.321447777,Excellent,None,0.5614773538372853,0,0,0.32496239516745706,Moderate
2026-06-07,P0042,GH002,F01,26.01102239,0.258263433,0.375127051,Good,Minor,0.34554295155708825,0.1,0,0.42830796481141764,Moderate
2026-06-21,P0042,GH002,F01,17.77978225,0.430607812,0.540104197,Poor,None,0.18705059592164558,0,0.25,0.6811697420343291,High
2026-07-05,P0042,GH002,F01,53.19826045,0.302970575,0.278740319,Good,None,0.8690326481352959,0,0,0.4052793744270592,Moderate
2026-07-19,P0042,GH002,F01,23.88807042,0.426190618,0.232855974,Fair,Moderate,0.30466555606098217,0,0.1,0.4148850158121964,Moderate
2026-08-02,P0042,GH002,F01,37.07737435,0.294530968,0.256608403,Good,Minor,0.558625325610058,0.1,0,0.4302846852720116,Moderate
2026-08-16,P0042,GH002,F01,32.73394839,0.305999739,0.457682627,Poor,Severe,0.47499275017549725,0,0.25,0.6580556408350995,High
2026-08-30,P0042,GH002,F01,25.88009551,0.350984103,0.135297746,Excellent,Minor,0.34302195723858225,0.1,0,0.3523328131977165,Moderate
2026-02-15,P0043,GH009,F06,40.22799251,0.313673577,0.322740642,Poor,None,0.619290411963158,0,0.25,0.6288771232426316,High
2026-03-01,P0043,GH009,F06,21.91652714,0.417888874,0.091405613,Good,Moderate,0.26670353170380834,0,0,0.24073433809076167,Low
2026-03-15,P0043,GH009,F06,26.33741306,0.349050674,0.155510293,Good,Severe,0.35182759703770605,0,0,0.2625128871575412,Low
2026-03-29,P0043,GH009,F06,35.01014229,0.329114434,0.393829517,Good,None,0.5188208158081474,0,0,0.3961774977116295,Moderate
2026-04-12,P0043,GH009,F06,16.0436818,0.25942726,0.220439558,Fair,None,0.15362201830026034,0,0.1,0.3207217457600521,Moderate
2026-04-26,P0043,GH009,F06,27.90760412,0.233461552,0.08313984,Good,None,0.38206159284688584,0,0,0.19553678976937716,Low
2026-05-10,P0043,GH009,F06,28.10238946,0.190179257,0.332397918,Excellent,None,0.3858121804685284,0,0,0.29330423914370574,Low
2026-05-24,P0043,GH009,F06,35.02513722,0.078210157,0.241749208,Excellent,None,0.5191095428696675,0,0,0.2399826071239335,Low
2026-06-07,P0043,GH009,F06,39.27408743,0.183284506,0.055400113,Good,Minor,0.6009229897266085,0.1,0,0.30926422589532176,Moderate
2026-06-21,P0043,GH009,F06,34.93704037,0.156334925,0.058321172,Good,None,0.5174132398772776,0,0,0.18444439912545552,Low
2026-07-05,P0043,GH009,F06,30.83275695,0.22009479,0.354883327,Good,None,0.43838534901667997,0,0,0.324407743453336,Moderate
2026-07-19,P0043,GH009,F06,52.45576621,0.298497035,0.061267736,Excellent,Moderate,0.8547359371729368,0,0,0.30299163088458736,Moderate
2026-08-02,P0043,GH009,F06,22.23604245,0.212317538,0.182906387,Fair,None,0.27285579227234624,0,0.1,0.3111901709044692,Moderate
2026-08-16,P0043,GH009,F06,22.21150967,0.061585588,0.103712013,Good,Moderate,0.2723834141098394,0,0,0.12270204447196789,Low
2026-08-30,P0043,GH009,F06,23.84619459,0.088173861,0.101329734,Excellent,Severe,0.303859237835781,0,0,0.13723107921715622,Low
2026-02-15,P0044,GH017,F08,39.01674621,0.391235168,0.193289446,Good,Severe,0.5959678899523115,0,0,0.3431061374904623,Moderate
2026-03-01,P0044,GH017,F08,34.95089316,0.316399106,0.477484409,Excellent,Severe,0.5176799750571388,0,0,0.42914366616142774,Moderate
2026-03-15,P0044,GH017,F08,38.13777356,0.645977099,0.602284423,Excellent,None,0.5790432900781511,0,0,0.6129286330156302,High
2026-03-29,P0044,GH017,F08,33.9968604,0.366552822,0.328042559,Excellent,None,0.4993100943448768,0,0,0.37577465811897537,Moderate
2026-04-12,P0044,GH017,F08,38.66868967,0.409913534,0.216851336,Fair,Minor,0.5892660686008909,0.1,0.1,0.5589060518201782,Moderate
2026-04-26,P0044,GH017,F08,56.87355417,0.433369403,0.127733223,Excellent,Minor,0.9398003513522438,0.1,0,0.49711931167044876,Moderate
2026-05-10,P0044,GH017,F08,16.99864235,0.260170166,0.119373095,Poor,None,0.1720097635894432,0,0.25,0.42917940356788864,Moderate
2026-05-24,P0044,GH017,F08,32.30563626,0.341760274,0.561159464,Good,Moderate,0.4667456091279352,0,0,0.4654869765255871,Moderate
2026-06-07,P0044,GH017,F08,32.41379304,0.34745439,0.517109006,Good,None,0.46882816565023155,0,0,0.44807372233004633,Moderate
2026-06-21,P0044,GH017,F08,39.40977974,0.687384886,0.280946351,Good,None,0.6035357422994565,0,0,0.48771771650989126,Moderate
2026-07-05,P0044,GH017,F08,16.370377649999998,0.326376376,0.483748434,Good,None,0.15991254001535427,0,0,0.36390103490307085,Moderate
2026-07-19,P0044,GH017,F08,44.50387698,0.424149244,0.340012636,Fair,None,0.7016224774294569,0,0.1,0.5417824170858914,Moderate
2026-08-02,P0044,GH017,F08,21.68174567,0.307412447,0.365295361,Fair,Severe,0.2621828194408987,0,0.1,0.4244138327881797,Moderate
2026-08-16,P0044,GH017,F08,32.40104204,0.523814948,0.373533342,Fair,None,0.4685826454136287,0,0.1,0.5451417647827257,Moderate
2026-08-30,P0044,GH017,F08,38.39406475,0.565020462,0.19624947,Good,None,0.5839781715469003,0,0,0.40286505750938006,Moderate
2026-02-15,P0045,GH005,F01,58.36858273,0.32200107,0.238462813,Good,Minor,0.9685870948060272,0.1,0,0.5137260593112054,Moderate
2026-03-01,P0045,GH005,F01,28.46055995,0.137296315,0.171393584,Good,None,0.3927087457143093,0,0,0.20372257219286188,Low
2026-03-15,P0045,GH005,F01,42.51247166,0.027732624,0.152725417,Fair,None,0.6632780099101613,0,0.1,0.3110884580320323,Moderate
2026-03-29,P0045,GH005,F01,43.41428132,0.349011131,0.47919967,Good,None,0.6806423359311728,0,0,0.4739222145362346,Moderate
2026-04-12,P0045,GH005,F01,31.30384928,0.341257874,0.335418253,Good,None,0.4474562219147569,0,0,0.35986971413295143,Moderate
2026-04-26,P0045,GH005,F01,17.43054626,0.124028754,0.095150854000000007,Good,Severe,0.1803260642853014,0,0,0.12229316105706028,Low
2026-05-10,P0045,GH005,F01,32.94017164,0.117691515,0.384658485,Good,Minor,0.4789635745134319,0.1,0,0.41008106340268635,Moderate
2026-05-24,P0045,GH005,F01,43.22573918,0.142745959,0.194996616,Fair,None,0.6770119609941165,0,0.1,0.37311195504882333,Moderate
2026-06-07,P0045,GH005,F01,32.07594057,0.144097262,0.126704393,Fair,None,0.4623228234518744,0,0.1,0.29991558324037493,Low
2026-06-21,P0045,GH005,F01,40.58262484,0.16437256,0.067077592,Good,Minor,0.6261188500126141,0.1,0,0.31293908240252283,Moderate
2026-07-05,P0045,GH005,F01,50.51588283,0.162708719,0.021132963,Good,None,0.8173835235238505,0,0,0.2299345897047701,Low
2026-07-19,P0045,GH005,F01,42.08325103,0.376586763,0.119484581,Fair,None,0.6550133757142224,0,0.1,0.4165761036428445,Moderate
2026-08-02,P0045,GH005,F01,32.49767236,0.262717475,0.22379228,Good,None,0.47044326019124677,0,0,0.2867462942882493,Low
2026-08-16,P0045,GH005,F01,27.51114424,0.41672423200000003,0.241670484,Fair,Severe,0.3744277662026124,0,0.1,0.42949075224052247,Moderate
2026-08-30,P0045,GH005,F01,37.4656717,0.208184969,0.009444735,Good,None,0.5661019829109953,0,0,0.19033526648219906,Low
2026-02-15,P0046,GH020,F01,37.88141895,0.135885024,0.4757584,Good,None,0.5741071874586368,0,0,0.3764724758917274,Moderate
2026-03-01,P0046,GH020,F01,54.71202935,0.153792927,0.32486972,Good,None,0.8981802364413118,0,0,0.37965494573826236,Moderate
2026-03-15,P0046,GH020,F01,45.99757502,0.101172763,0.367518562,Fair,None,0.7303836017486465,0,0.1,0.4468705402997293,Moderate
2026-03-29,P0046,GH020,F01,37.06912165,0.184179239,0.144957604,Good,None,0.5584664200452699,0,0,0.24138693945905398,Low
2026-04-12,P0046,GH020,F01,44.83404061,0.208840867,0.06109677,Poor,None,0.7079797711754572,0,0.25,0.49218380418509144,Moderate
2026-04-26,P0046,GH020,F01,46.99717704,0.347004688,0.236833088,Good,Minor,0.7496309176030163,0.1,0,0.47795271392060323,Moderate
2026-05-10,P0046,GH020,F01,38.64602819,0.264636343,0.482823616,Good,Severe,0.5888297222804949,0,0,0.427659291706099,Moderate
2026-05-24,P0046,GH020,F01,30.34522732,0.056971245,0.02288826,Good,None,0.42899797625309344,0,0,0.1160392480006187,Low
2026-06-07,P0046,GH020,F01,40.82804336,0.40757067,0.052964624,Good,Minor,0.6308443784493734,0.1,0,0.39265269098987465,Moderate
2026-06-21,P0046,GH020,F01,41.05403865,0.053855128,0.406768515,Excellent,Moderate,0.6351959130013243,0,0,0.3289343091502649,Moderate
2026-07-05,P0046,GH020,F01,38.38372883,0.449448653,0.311186115,Fair,None,0.5837791536248623,0,0.1,0.5140966110249725,Moderate
2026-07-19,P0046,GH020,F01,35.78768108,0.198199453,0.103557869,Good,None,0.5337923088431,0,0,0.22272931136862,Low
2026-08-02,P0046,GH020,F01,43.43537175,0.400982478,0.183764057,Good,Minor,0.6810484317168882,0.1,0,0.45924737929337767,Moderate
2026-08-16,P0046,GH020,F01,46.9071574,0.551470664,0.333998937,Excellent,None,0.7478975913296494,0,0,0.4928937723159299,Moderate
2026-08-30,P0046,GH020,F01,28.18663874,0.226570977,0.292871221,Good,Severe,0.38743439858155615,0,0,0.28857877111631125,Low
2026-02-15,P0047,GH014,F02,23.20313514,0.063869819,0.302467402,Fair,None,0.29147714166185845,0,0.1,0.3167601958823717,Moderate
2026-03-01,P0047,GH014,F02,40.86587924,0.223832314,0.066300668,Good,None,0.6315729075223618,0,0,0.23449119200447235,Low
2026-03-15,P0047,GH014,F02,38.98169667,0.262626236,0.133400909,Excellent,None,0.5952930117973729,0,0,0.27100819400947457,Low
2026-03-29,P0047,GH014,F02,31.54063447,0.026837398,0.290271236,Good,None,0.45201551576409,0,0,0.23041824865281801,Low
2026-04-12,P0047,GH014,F02,34.97131252,0.156815338,0.138900777,Excellent,None,0.5180731494041294,0,0,0.22100534783082587,Low
2026-04-26,P0047,GH014,F02,26.23616681,0.155665675,0.137231617,Good,None,0.3498781026250992,0,0,0.18621283442501985,Low
2026-05-10,P0047,GH014,F02,33.1501504,0.662699234,0.22710282,Poor,None,0.4830067111173664,0,0.25,0.6807423431234733,High
2026-05-24,P0047,GH014,F02,41.61378528,0.094875868,0.122469672,Excellent,Moderate,0.6459738225798073,0,0,0.21751267071596145,Low
2026-06-07,P0047,GH014,F02,30.56272992,0.128413883,0.222303016,Fair,None,0.4331859842378579,0,0.1,0.33161841309757156,Moderate
2026-06-21,P0047,GH014,F02,40.01009336,0.155066981,0.13346758,Good,Severe,0.6150947684164907,0,0,0.2373528080332981,Low
2026-07-05,P0047,GH014,F02,38.2596558,0.090465981,0.068614939,Good,Moderate,0.5813901300438388,0,0,0.17881784190876776,Low
2026-07-19,P0047,GH014,F02,33.75298882,0.336472041,0.361719639,Fair,Minor,0.4946143522052558,0.1,0.1,0.5794619223410511,Moderate
2026-08-02,P0047,GH014,F02,23.55181997,0.514896198,0.243551506,Good,None,0.29819106072400403,0,0,0.3494500591448008,Moderate
2026-08-16,P0047,GH014,F02,43.9448473,0.204048327,0.126894264,Good,None,0.6908583727081326,0,0,0.2666910077916265,Low
2026-08-30,P0047,GH014,F02,36.62803275,0.193396068,0.103688008,Poor,Moderate,0.5499732625602975,0,0.25,0.47434287991205953,Moderate
2026-02-15,P0048,GH007,F04,29.38901618,0.405292975,0.303982845,Good,None,0.41058615087978434,0,0,0.3607620516759569,Moderate
2026-03-01,P0048,GH007,F04,29.76907431,0.212306605,0.096236812,Good,None,0.41790416217305,0,0,0.20119470958461,Low
2026-03-15,P0048,GH007,F04,16.87621945,0.192070151,0.17894714,Poor,None,0.16965251322683594,0,0.25,0.4316812684953672,Moderate
2026-03-29,P0048,GH007,F04,27.60065362,0.045434723,0.141540275,Fair,None,0.37615126743041993,0,0.1,0.254825530286084,Low
2026-04-12,P0048,GH007,F04,20.51597036,0.225075075,0.11896594,Fair,None,0.23973584038537835,0,0.1,0.2802581173270757,Low
2026-04-26,P0048,GH007,F04,26.8515447,0.232069181,0.078005306,Excellent,Minor,0.361727190943894,0.1,0,0.2886720392387788,Low
2026-05-10,P0048,GH007,F04,26.86991043,0.301513461,0.140881775,Good,Moderate,0.3620808226884618,0,0,0.24134267463769235,Low
2026-05-24,P0048,GH007,F04,32.8930502,0.122954383,0.141632438,Poor,None,0.4780562521780961,0,0.25,0.4523798815856192,Moderate
2026-06-07,P0048,GH007,F04,39.36404792,0.084273031,0.173250731,Poor,Minor,0.6026551770679704,0.1,0.25,0.5779894252135941,Moderate
2026-06-21,P0048,GH007,F04,40.84224362,0.081847108,0.084886538,Fair,None,0.6311178041567704,0,0.1,0.29306899073135406,Low
2026-07-05,P0048,GH007,F04,33.7701858,0.204261363,0.186917406,Fair,Minor,0.4949454796931747,0.1,0.1,0.45459340568863493,Moderate
2026-07-19,P0048,GH007,F04,28.89070251,0.449190229,0.333126715,Good,Moderate,0.4009911316529924,0,0,0.38732182823059846,Moderate
2026-08-02,P0048,GH007,F04,28.39865707,0.117452394,0.249822386,Fair,None,0.39151680706290953,0,0.1,0.33183177301258193,Moderate
2026-08-16,P0048,GH007,F04,29.73321725,0.358566627,0.153866576,Good,Moderate,0.41721373523750915,0,0,0.27818102569750186,Low
2026-08-30,P0048,GH007,F04,20.58875931,0.070813063,0.114136768,Excellent,None,0.2411373900854859,0,0,0.12437359566709719,Low
2026-02-15,P0049,GH001,F02,33.88663894,0.040479209,0.09545676,Fair,None,0.49718778245264006,0,0.1,0.256560821640528,Low
2026-03-01,P0049,GH001,F02,27.27870987,0.306944351,0.343582943,Fair,Moderate,0.3699522473007984,0,0.1,0.43603329666015966,Moderate
2026-03-15,P0049,GH001,F02,31.90536057,0.182634496,0.420370911,Excellent,None,0.45903830914243116,0,0,0.3448966453784863,Moderate
2026-03-29,P0049,GH001,F02,32.24003463,0.139139404,0.073750228,Good,Severe,0.4654824511231409,0,0,0.17498288422462818,Low
2026-04-12,P0049,GH001,F02,33.32988116,0.035179831,0.29796021,Good,Moderate,0.48646742311799435,0,0,0.2436885199735989,Low
2026-04-26,P0049,GH001,F02,28.59947838,0.312024754,0.226280291,Excellent,None,0.39538361715985026,0,0,0.29011151828197,Low
2026-05-10,P0049,GH001,F02,38.84741571,0.059628211,0.137485858,Good,None,0.5927074347390673,0,0,0.20127999689781345,Low
2026-05-24,P0049,GH001,F02,28.56302705,0.223560069,0.073094009,Good,Minor,0.39468174756796826,0.1,0,0.29007467771359363,Low
2026-06-07,P0049,GH001,F02,41.89094475,0.199041235,0.108020623,Good,None,0.651310522340698,0,0,0.2485358170681396,Low
2026-06-21,P0049,GH001,F02,35.88882452,0.10099981,0.085080224,Poor,None,0.5357398236513209,0,0.25,0.43078399903026415,Moderate
2026-07-05,P0049,GH001,F02,33.52680377,0.325977663,0.102074098,Good,None,0.4902591638284992,0,0,0.25807735891569983,Low
2026-07-19,P0049,GH001,F02,38.62670883,0.057602327,0.02569364,Good,None,0.5884577284103502,0,0,0.14941449813207003,Low
2026-08-02,P0049,GH001,F02,41.9385133,0.09847755,0.284842124,Poor,None,0.6522264537696723,0,0.25,0.5430913890539344,Moderate
2026-08-16,P0049,GH001,F02,29.11064783,0.119528194,0.061320488,Fair,None,0.4052261741599397,0,0.1,0.25047432233198796,Low
2026-08-30,P0049,GH001,F02,38.35268345,0.243932393,0.141650033,Fair,None,0.5831813754864398,0,0.1,0.365755127497288,Moderate
2026-02-15,P0050,GH018,F06,38.1119125,0.098481325,0.280583647,Good,None,0.5785453359122034,0,0,0.27644017208244065,Low
2026-03-01,P0050,GH018,F06,38.80675852,0.372673296,0.230382395,Fair,None,0.5919245814014149,0,0.1,0.45249264763028296,Moderate
2026-03-15,P0050,GH018,F06,22.52268975,0.44792209,0.312458528,Fair,None,0.2783751800001765,0,0.1,0.4530541051000353,Moderate
2026-03-29,P0050,GH018,F06,37.35372006,0.372951263,0.17276446,Poor,Severe,0.5639463564392774,0,0.25,0.5710662203378555,Moderate
2026-04-12,P0050,GH018,F06,32.96214341,0.12248558,0.282855028,Good,None,0.4793866404822958,0,0,0.26603204369645916,Low
2026-04-26,P0050,GH018,F06,43.72343645,0.15559196,0.144849946,Fair,None,0.6865951114518833,0,0.1,0.35695868399037667,Moderate
2026-05-10,P0050,GH018,F06,23.21133712,0.19001014,0.296258152,Good,Moderate,0.29163507061411403,0,0,0.2581467315228228,Low
2026-05-24,P0050,GH018,F06,35.22110454,0.068127086,0.030006587,Excellent,None,0.5228828894913304,0,0,0.1419240221482661,Low
2026-06-07,P0050,GH018,F06,46.71263165,0.046805545,0.215984361,Fair,None,0.7441520021079927,0,0.1,0.3624053036215985,Moderate
2026-06-21,P0050,GH018,F06,40.80261066,0.165444667,0.292137513,Good,None,0.6303546723462089,0,0,0.31543844876924176,Moderate
2026-07-05,P0050,GH018,F06,34.05107106,0.223295046,0.202338958,Good,Moderate,0.5003539194620907,0,0,0.26927658109241814,Low
2026-07-19,P0050,GH018,F06,24.92934448,0.295275423,0.014074997,Good,Minor,0.3247152661683928,0.1,0,0.27462319993367856,Low
2026-08-02,P0050,GH018,F06,33.34400735,0.341294952,0.122442778,Fair,Minor,0.48673942260910064,0.1,0.1,0.4719003678218201,Moderate
2026-08-16,P0050,GH018,F06,25.62877114,0.08578982,0.208506724,Good,Moderate,0.3381827117843859,0,0,0.1914910051568772,Low
2026-08-30,P0050,GH018,F06,33.5210809,0.396516072,0.323994415,Good,Moderate,0.49014897008711056,0,0,0.38260790596742206,Moderate
2026-02-15,P0051,GH002,F01,36.65874043,0.039729561,0.43924820999999997,Good,Minor,0.5505645382923283,0.1,0,0.4216799485084657,Moderate
2026-03-01,P0051,GH002,F01,33.86114519,0.174837392,0.214322512,Excellent,None,0.4966969008330108,0,0,0.2569775977666022,Low
2026-03-15,P0051,GH002,F01,38.13036438,0.146821915,0.090933881,Good,None,0.5789006264732078,0,0,0.20808804199464156,Low
2026-03-29,P0051,GH002,F01,52.17385015,0.213878319,0.37336446,Good,Moderate,0.8493076493717183,0,0,0.41273294852434367,Moderate
